ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
2269,2022,31020,"Longview, WA",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",208.0,,,,,80150.0
2270,2022,31020,"Longview, WA",25-2032,"Career/Technical Education Teachers, Secondary School",46.0,,,,,77870.0
2271,2022,31020,"Longview, WA",25-2051,"Special Education Teachers, Preschool",23.0,,,,,51390.0
2272,2022,31020,"Longview, WA",25-2052,"Special Education Teachers, Kindergarten and Elementary School",50.0,,,,,72270.0
2273,2022,31020,"Longview, WA",25-2057,"Special Education Teachers, Middle School",20.0,,,,,75390.0
2274,2022,31020,"Longview, WA",25-2058,"Special Education Teachers, Secondary School",34.0,,,,,78400.0
2275,2022,31020,"Longview, WA",25-3021,Self-Enrichment Teachers,60.0,18.91,14.26,17.24,22.42,39330.0
2276,2022,31020,"Longview, WA",25-3031,"Substitute Teachers, Short-Term",105.0,21.48,22.11,22.11,22.49,44670.0
2277,2022,31020,"Longview, WA",25-4022,Librarians and Media Collections Specialists,14.0,37.84,29.72,37.65,46.29,78710.0
2278,2022,31020,"Longview, WA",25-9031,Instructional Coordinators,23.0,36.48,26.27,36.89,46.81,75880.0
2279,2022,31020,"Longview, WA",25-9045,"Teaching Assistants, Except Postsecondary",623.0,,,,,36090.0
2280,2022,31020,"Longview, WA",27-1023,Floral Designers,16.0,16.5,14.43,14.61,18.03,34320.0
2281,2022,31020,"Longview, WA",27-1024,Graphic Designers,16.0,22.22,18.23,18.45,26.02,46220.0
2282,2022,31020,"Longview, WA",27-1026,Merchandise Displayers and Window Trimmers,47.0,16.87,14.52,14.57,18.05,35090.0
2283,2022,31020,"Longview, WA",27-2022,Coaches and Scouts,122.0,,,,,48640.0
2284,2022,31020,"Longview, WA",27-3031,Public Relations Specialists,22.0,40.24,28.9,33.89,49.04,83710.0
2285,2022,31020,"Longview, WA",29-1011,Chiropractors,11.0,37.54,23.0,29.5,46.98,78070.0
2286,2022,31020,"Longview, WA",29-1021,"Dentists, General",31.0,92.86,61.52,99.42,,193160.0
2287,2022,31020,"Longview, WA",29-1031,Dietitians and Nutritionists,14.0,33.83,29.05,35.29,35.82,70370.0
2288,2022,31020,"Longview, WA",29-1051,Pharmacists,89.0,64.09,60.37,60.8,77.24,133320.0
2289,2022,31020,"Longview, WA",29-1071,Physician Assistants,17.0,58.37,48.4,60.97,62.89,121420.0
2290,2022,31020,"Longview, WA",29-1122,Occupational Therapists,28.0,43.42,36.43,46.13,46.79,90300.0
2291,2022,31020,"Longview, WA",29-1123,Physical Therapists,47.0,43.93,37.51,46.13,47.34,91370.0
2292,2022,31020,"Longview, WA",29-1127,Speech-Language Pathologists,39.0,38.24,30.22,37.4,46.13,79530.0
2293,2022,31020,"Longview, WA",29-1131,Veterinarians,17.0,53.1,39.75,52.28,58.05,110440.0
2294,2022,31020,"Longview, WA",29-1141,Registered Nurses,786.0,42.7,36.27,45.62,46.24,88810.0
2295,2022,31020,"Longview, WA",29-1171,Nurse Practitioners,40.0,57.92,48.4,60.39,62.26,120460.0
2296,2022,31020,"Longview, WA",29-1229,"Physicians, All Other",27.0,109.88,64.05,,,228550.0
2297,2022,31020,"Longview, WA",29-1292,Dental Hygienists,77.0,47.16,45.83,46.47,48.18,98080.0
2298,2022,31020,"Longview, WA",29-2010,Clinical Laboratory Technologists and Technicians,52.0,29.0,18.03,28.66,35.53,60320.0
2299,2022,31020,"Longview, WA",29-2032,Diagnostic Medical Sonographers,17.0,45.53,46.89,46.89,48.26,94700.0
2300,2022,31020,"Longview, WA",29-2034,Radiologic Technologists and Technicians,31.0,36.66,28.95,36.57,45.46,76250.0
2301,2022,31020,"Longview, WA",29-2035,Magnetic Resonance Imaging Technologists,13.0,43.56,38.16,46.36,47.8,90610.0
2302,2022,31020,"Longview, WA",29-2043,Paramedics,40.0,41.32,40.49,44.8,45.02,85940.0
2303,2022,31020,"Longview, WA",29-2052,Pharmacy Technicians,104.0,22.06,17.87,22.04,22.81,45890.0
2304,2022,31020,"Longview, WA",29-2056,Veterinary Technologists and Technicians,14.0,21.99,18.1,21.84,22.2,45730.0
2305,2022,31020,"Longview, WA",29-2061,Licensed Practical and Licensed Vocational Nurses,114.0,28.43,25.91,29.22,29.45,59130.0
2306,2022,31020,"Longview, WA",29-2072,Medical Records Specialists,42.0,21.73,17.84,18.2,23.01,45200.0
2307,2022,31020,"Longview, WA",29-2081,"Opticians, Dispensing",25.0,22.75,17.73,22.04,27.96,47320.0
2308,2022,31020,"Longview, WA",29-9099,"Healthcare Practitioners and Technical Workers, All Other",12.0,24.54,17.97,18.26,29.78,51050.0
2309,2022,31020,"Longview, WA",31-1120,Home Health and Personal Care Aides,1292.0,15.15,14.33,14.33,16.99,31510.0
2310,2022,31020,"Longview, WA",31-1131,Nursing Assistants,526.0,16.9,14.62,17.46,17.69,35160.0
2311,2022,31020,"Longview, WA",31-2011,Occupational Therapy Assistants,16.0,26.21,24.0,24.0,29.68,54520.0
2312,2022,31020,"Longview, WA",31-9091,Dental Assistants,161.0,20.67,17.67,22.13,22.48,42990.0
2313,2022,31020,"Longview, WA",31-9092,Medical Assistants,193.0,20.83,17.63,21.8,23.16,43320.0
2314,2022,31020,"Longview, WA",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,20.0,16.7,14.33,17.05,17.29,34740.0
2315,2022,31020,"Longview, WA",31-9097,Phlebotomists,35.0,22.17,18.11,21.36,27.97,46120.0
2316,2022,31020,"Longview, WA",31-9099,"Healthcare Support Workers, All Other",47.0,23.17,18.3,22.17,29.49,48190.0
2317,2022,31020,"Longview, WA",33-1011,First-Line Supervisors of Correctional Officers,14.0,40.15,38.34,38.36,40.14,83510.0
2318,2022,31020,"Longview, WA",33-1012,First-Line Supervisors of Police and Detectives,28.0,51.07,49.15,49.15,52.03,106230.0
2319,2022,31020,"Longview, WA",33-1021,First-Line Supervisors of Firefighting and Prevention Workers,48.0,49.07,49.04,49.04,51.03,102070.0
2320,2022,31020,"Longview, WA",33-2011,Firefighters,100.0,36.49,37.3,37.78,39.43,75900.0
2321,2022,31020,"Longview, WA",33-3012,Correctional Officers and Jailers,105.0,27.43,23.21,29.66,29.66,57050.0
2322,2022,31020,"Longview, WA",33-3051,Police and Sheriff's Patrol Officers,111.0,38.93,37.45,38.14,40.75,80960.0
2323,2022,31020,"Longview, WA",33-9032,Security Guards,67.0,19.08,15.0,17.68,22.11,39690.0
2324,2022,31020,"Longview, WA",33-9099,"Protective Service Workers, All Other",32.0,19.92,17.94,18.94,19.14,41430.0
2325,2022,31020,"Longview, WA",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,378.0,20.86,17.28,18.57,23.05,43380.0
2326,2022,31020,"Longview, WA",35-2012,"Cooks, Institution and Cafeteria",103.0,18.34,17.24,18.02,18.76,38140.0
2327,2022,31020,"Longview, WA",35-2014,"Cooks, Restaurant",265.0,17.32,15.07,17.23,17.78,36020.0
2328,2022,31020,"Longview, WA",35-2015,"Cooks, Short Order",20.0,16.16,14.7,15.3,17.3,33600.0
2329,2022,31020,"Longview, WA",35-2021,Food Preparation Workers,182.0,16.5,14.83,15.28,17.69,34310.0
2330,2022,31020,"Longview, WA",35-3011,Bartenders,89.0,19.71,14.13,15.78,22.91,40990.0
2331,2022,31020,"Longview, WA",35-3023,Fast Food and Counter Workers,1292.0,15.04,14.12,14.34,15.1,31270.0
2332,2022,31020,"Longview, WA",35-3031,Waiters and Waitresses,300.0,19.38,14.11,14.84,22.6,40300.0
2333,2022,31020,"Longview, WA",35-3041,"Food Servers, Nonrestaurant",79.0,15.53,14.56,14.83,15.14,32290.0
2334,2022,31020,"Longview, WA",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,43.0,15.45,14.17,14.69,14.84,32130.0
2335,2022,31020,"Longview, WA",35-9021,Dishwashers,106.0,15.54,14.04,14.6,16.47,32330.0
2336,2022,31020,"Longview, WA",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",73.0,15.24,14.15,14.5,14.75,31690.0
2337,2022,31020,"Longview, WA",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,23.0,20.88,16.96,18.3,23.14,43440.0
2338,2022,31020,"Longview, WA",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",21.0,25.38,21.09,22.42,27.46,52800.0
2339,2022,31020,"Longview, WA",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",484.0,17.43,14.62,16.89,18.48,36250.0
2340,2022,31020,"Longview, WA",37-2012,Maids and Housekeeping Cleaners,218.0,15.35,14.14,14.62,16.33,31930.0
2341,2022,31020,"Longview, WA",37-3011,Landscaping and Groundskeeping Workers,209.0,18.37,14.9,17.35,20.8,38210.0
2342,2022,31020,"Longview, WA",37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",13.0,23.51,18.34,22.97,24.05,48890.0
2343,2022,31020,"Longview, WA",39-1022,First-Line Supervisors of Personal Service Workers,15.0,25.99,18.3,26.6,30.34,54050.0
2344,2022,31020,"Longview, WA",39-2021,Animal Caretakers,42.0,16.13,14.32,14.49,17.35,33550.0
2345,2022,31020,"Longview, WA",39-4031,"Morticians, Undertakers, and Funeral Arrangers",11.0,27.63,23.25,28.55,29.63,57470.0
2346,2022,31020,"Longview, WA",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",112.0,19.68,17.65,18.5,22.07,40930.0
2347,2022,31020,"Longview, WA",39-9011,Childcare Workers,,16.43,14.22,17.23,17.23,34170.0
2348,2022,31020,"Longview, WA",39-9032,Recreation Workers,54.0,16.37,14.44,14.63,18.03,34050.0
2349,2022,31020,"Longview, WA",39-9099,"Personal Care and Service Workers, All Other",,14.46,14.21,14.21,14.21,30080.0
2350,2022,31020,"Longview, WA",41-1011,First-Line Supervisors of Retail Sales Workers,399.0,23.42,18.16,22.22,28.11,48710.0
2351,2022,31020,"Longview, WA",41-1012,First-Line Supervisors of Non-Retail Sales Workers,29.0,44.31,34.31,39.56,49.68,92160.0
2352,2022,31020,"Longview, WA",41-2011,Cashiers,1029.0,15.03,14.01,14.11,14.46,31270.0
2353,2022,31020,"Longview, WA",41-2021,Counter and Rental Clerks,129.0,17.63,14.36,17.18,18.17,36670.0
2354,2022,31020,"Longview, WA",41-2022,Parts Salespersons,97.0,19.55,14.7,17.71,22.45,40660.0
2355,2022,31020,"Longview, WA",41-2031,Retail Salespersons,1311.0,16.94,14.33,14.58,17.69,35240.0
2356,2022,31020,"Longview, WA",41-3021,Insurance Sales Agents,77.0,25.29,17.99,22.73,28.91,52600.0
2357,2022,31020,"Longview, WA",41-3031,"Securities, Commodities, and Financial Services Sales Agents",32.0,26.02,20.93,22.61,28.8,54120.0
2358,2022,31020,"Longview, WA",41-3091,"Sales Reps. of Svcs., Exc. Advertising, Insurance, Financial Svcs., & Travel",130.0,34.43,23.21,29.8,38.49,71610.0
2359,2022,31020,"Longview, WA",41-4012,"Sales Reps/Wholesale/Mfg, Except Tech/Science Products",347.0,39.6,24.15,36.57,46.94,82360.0
2360,2022,31020,"Longview, WA",41-9022,Real Estate Sales Agents,23.0,33.69,21.84,29.1,36.92,70080.0
2361,2022,31020,"Longview, WA",41-9031,Sales Engineers,16.0,36.66,30.1,38.43,44.59,76240.0
2362,2022,31020,"Longview, WA",43-1011,First-Line Supervisors of Office and Administrative Support Workers,305.0,32.11,23.71,29.96,37.51,66800.0
2363,2022,31020,"Longview, WA",43-3021,Billing and Posting Clerks,133.0,21.2,17.83,20.98,22.9,44100.0
2364,2022,31020,"Longview, WA",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",438.0,23.56,18.43,22.85,28.25,49000.0
2365,2022,31020,"Longview, WA",43-3051,Payroll and Timekeeping Clerks,55.0,27.13,22.42,26.88,29.86,56440.0
2366,2022,31020,"Longview, WA",43-3061,Procurement Clerks,17.0,21.0,17.8,18.63,22.45,43680.0
2367,2022,31020,"Longview, WA",43-3071,Tellers,176.0,19.3,17.62,18.1,22.42,40140.0
2368,2022,31020,"Longview, WA",43-4031,"Court, Municipal, and License Clerks",79.0,24.45,22.9,22.9,23.41,50860.0
2369,2022,31020,"Longview, WA",43-4051,Customer Service Representatives,366.0,19.72,14.5,17.75,22.51,41030.0
2370,2022,31020,"Longview, WA",43-4081,"Hotel, Motel, and Resort Desk Clerks",58.0,15.39,14.11,14.23,16.08,32010.0
2371,2022,31020,"Longview, WA",43-4131,Loan Interviewers and Clerks,58.0,21.42,18.21,22.42,23.0,44550.0
2372,2022,31020,"Longview, WA",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",25.0,23.8,18.07,23.05,28.5,49500.0
2373,2022,31020,"Longview, WA",43-4171,Receptionists and Information Clerks,288.0,17.45,14.26,17.29,18.03,36300.0
2374,2022,31020,"Longview, WA",43-4199,"Information and Record Clerks, All Other",28.0,20.13,17.83,17.83,22.81,41860.0
2375,2022,31020,"Longview, WA",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",59.0,23.9,18.76,22.88,27.42,49710.0
2376,2022,31020,"Longview, WA",43-5051,Postal Service Clerks,19.0,25.09,21.29,25.6,30.87,52190.0
2377,2022,31020,"Longview, WA",43-5052,Postal Service Mail Carriers,86.0,25.84,19.06,24.58,32.32,53750.0
2378,2022,31020,"Longview, WA",43-5061,"Production, Planning, and Expediting Clerks",152.0,28.48,20.8,26.96,36.73,59240.0
2379,2022,31020,"Longview, WA",43-5071,"Shipping, Receiving, and Inventory Clerks",284.0,21.54,17.83,21.85,23.0,44800.0
2380,2022,31020,"Longview, WA",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",51.0,19.75,18.13,19.0,22.38,41070.0
2381,2022,31020,"Longview, WA",43-6011,Executive Secretaries and Executive Administrative Assistants,46.0,33.03,27.79,34.58,37.28,68710.0
2382,2022,31020,"Longview, WA",43-6012,Legal Secretaries and Administrative Assistants,30.0,23.28,22.62,23.05,29.1,48420.0
2383,2022,31020,"Longview, WA",43-6013,Medical Secretaries and Administrative Assistants,66.0,19.99,17.56,18.13,21.88,41590.0
2384,2022,31020,"Longview, WA",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",454.0,21.97,17.83,22.58,23.52,45690.0
2385,2022,31020,"Longview, WA",43-9061,"Office Clerks, General",736.0,20.02,16.91,18.13,22.69,41650.0
2386,2022,31020,"Longview, WA",43-9199,"Office and Administrative Support Workers, All Other",39.0,22.5,19.44,22.42,23.02,46790.0
2387,2022,31020,"Longview, WA",45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",33.0,35.82,29.01,32.48,37.53,74500.0
2388,2022,31020,"Longview, WA",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",39.0,17.78,14.66,17.31,18.56,36970.0
2389,2022,31020,"Longview, WA",45-4022,Logging Equipment Operators,179.0,30.18,26.91,29.08,31.29,62780.0
2390,2022,31020,"Longview, WA",45-4023,Log Graders and Scalers,50.0,22.44,18.28,23.17,23.17,46670.0
2391,2022,31020,"Longview, WA",45-4029,"Logging Workers, All Other",53.0,28.26,23.44,28.74,31.29,58780.0
2392,2022,31020,"Longview, WA",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,222.0,42.81,37.02,39.13,48.36,89040.0
2393,2022,31020,"Longview, WA",47-2031,Carpenters,278.0,29.83,22.47,27.32,35.5,62040.0
2394,2022,31020,"Longview, WA",47-2051,Cement Masons and Concrete Finishers,42.0,27.52,22.47,27.7,29.62,57240.0
2395,2022,31020,"Longview, WA",47-2061,Construction Laborers,370.0,26.73,18.23,23.16,31.75,55600.0
2396,2022,31020,"Longview, WA",47-2073,Operating Engineers and Other Construction Equipment Operators,225.0,30.15,23.22,29.17,36.06,62710.0
2397,2022,31020,"Longview, WA",47-2111,Electricians,325.0,34.81,27.86,35.94,38.66,72400.0
2398,2022,31020,"Longview, WA",47-2141,"Painters, Construction and Maintenance",35.0,22.25,18.35,22.2,23.02,46280.0
2399,2022,31020,"Longview, WA",47-2151,Pipelayers,20.0,28.56,23.55,30.03,30.7,59400.0
2400,2022,31020,"Longview, WA",47-2152,"Plumbers, Pipefitters, and Steamfitters",183.0,31.63,23.16,28.07,37.37,65790.0
2401,2022,31020,"Longview, WA",47-2181,Roofers,184.0,27.35,22.82,28.29,29.15,56890.0
2402,2022,31020,"Longview, WA",47-2211,Sheet Metal Workers,41.0,,,,,
2403,2022,31020,"Longview, WA",47-4011,Construction and Building Inspectors,16.0,34.13,30.19,36.73,39.58,70990.0
2404,2022,31020,"Longview, WA",47-4051,Highway Maintenance Workers,21.0,28.34,27.33,27.33,30.03,58940.0
2405,2022,31020,"Longview, WA",47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,15.0,23.14,17.67,22.53,27.99,48130.0
2406,2022,31020,"Longview, WA",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",198.0,40.95,29.98,37.4,47.87,85180.0
2407,2022,31020,"Longview, WA",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",48.0,30.73,23.31,29.36,37.29,63920.0
2408,2022,31020,"Longview, WA",49-3021,Automotive Body and Related Repairers,24.0,20.62,18.18,20.93,23.01,42880.0
2409,2022,31020,"Longview, WA",49-3023,Automotive Service Technicians and Mechanics,157.0,24.57,18.2,23.09,28.98,51110.0
2410,2022,31020,"Longview, WA",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,131.0,27.85,22.69,28.87,29.58,57930.0
2411,2022,31020,"Longview, WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",98.0,28.8,23.01,28.94,35.73,59900.0
2412,2022,31020,"Longview, WA",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",83.0,27.04,18.39,23.09,29.43,56230.0
2413,2022,31020,"Longview, WA",49-9041,Industrial Machinery Mechanics,554.0,34.69,28.9,36.3,37.4,72160.0
2414,2022,31020,"Longview, WA",49-9043,"Maintenance Workers, Machinery",34.0,23.88,17.85,22.72,28.55,49680.0
2415,2022,31020,"Longview, WA",49-9044,Millwrights,83.0,31.88,27.16,29.19,37.58,66320.0
2416,2022,31020,"Longview, WA",49-9051,Electrical Power-Line Installers and Repairers,43.0,44.97,37.78,47.78,47.78,93540.0
2417,2022,31020,"Longview, WA",49-9071,"Maintenance and Repair Workers, General",332.0,23.25,17.71,22.36,28.55,48360.0
2418,2022,31020,"Longview, WA",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",30.0,23.55,17.75,27.97,27.97,48990.0
2419,2022,31020,"Longview, WA",49-9099,"Installation, Maintenance, and Repair Workers, All Other",17.0,20.31,14.72,22.1,23.12,42240.0
2420,2022,31020,"Longview, WA",51-1011,First-Line Supervisors of Production and Operating Workers,413.0,39.61,28.88,37.71,48.35,82390.0
2421,2022,31020,"Longview, WA",51-2028,Electrical/Electronic/Electromechanical Assemblers Only,19.0,20.58,17.49,18.57,22.66,42810.0
2422,2022,31020,"Longview, WA",51-2041,Structural Metal Fabricators and Fitters,55.0,27.6,22.37,23.0,29.01,57410.0
2423,2022,31020,"Longview, WA",51-2090,Miscellaneous Assemblers and Fabricators,238.0,18.44,14.62,17.94,20.94,38360.0
2424,2022,31020,"Longview, WA",51-3011,Bakers,49.0,16.13,14.39,15.0,17.71,33540.0
2425,2022,31020,"Longview, WA",51-3021,Butchers and Meat Cutters,41.0,19.55,17.59,18.45,22.76,40670.0
2426,2022,31020,"Longview, WA",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",320.0,14.87,14.03,14.03,16.75,30940.0
2427,2022,31020,"Longview, WA",51-3092,Food Batchmakers,31.0,19.27,16.54,17.95,22.57,40080.0
2428,2022,31020,"Longview, WA",51-3099,"Food Processing Workers, All Other",11.0,17.14,14.29,17.48,17.79,35650.0
2429,2022,31020,"Longview, WA",51-4031,"Cut/Punch/Press Mach Setters/Oprs/Tenders, Metal/Plastic",50.0,20.91,18.01,20.5,23.02,43480.0
2430,2022,31020,"Longview, WA",51-4041,Machinists,184.0,27.23,22.78,27.95,29.42,56640.0
2431,2022,31020,"Longview, WA",51-4121,"Welders, Cutters, Solderers, and Brazers",153.0,24.3,20.98,23.0,27.52,50540.0
2432,2022,31020,"Longview, WA",51-4194,"Tool Grinders, Filers, and Sharpeners",70.0,23.5,22.74,23.38,23.38,48880.0
2433,2022,31020,"Longview, WA",51-5112,Printing Press Operators,28.0,18.92,17.48,18.18,20.74,39350.0
2434,2022,31020,"Longview, WA",51-6011,Laundry and Dry-Cleaning Workers,17.0,15.53,14.34,14.38,17.66,32310.0
2435,2022,31020,"Longview, WA",51-7011,Cabinetmakers and Bench Carpenters,36.0,19.59,16.57,18.01,22.81,40750.0
2436,2022,31020,"Longview, WA",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",142.0,20.56,18.18,18.18,22.95,42770.0
2437,2022,31020,"Longview, WA",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",101.0,21.24,18.01,21.38,22.95,44170.0
2438,2022,31020,"Longview, WA",51-8031,Water and Wastewater Treatment Plant and System Operators,57.0,31.54,28.69,29.77,36.16,65610.0
2439,2022,31020,"Longview, WA",51-9011,Chemical Equipment Operators and Tenders,143.0,33.98,22.29,36.25,46.84,70680.0
2440,2022,31020,"Longview, WA",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators &Tenders",78.0,,,,,
2441,2022,31020,"Longview, WA",51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",33.0,28.43,21.21,28.96,32.7,59140.0
2442,2022,31020,"Longview, WA",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",156.0,25.06,18.2,26.09,28.56,52110.0
2443,2022,31020,"Longview, WA",51-9111,Packaging and Filling Machine Operators and Tenders,110.0,16.51,13.69,15.04,18.11,34350.0
2444,2022,31020,"Longview, WA",51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",37.0,20.61,18.01,20.46,22.76,42860.0
2445,2022,31020,"Longview, WA",51-9161,Computer Numerically Controlled Tool Operators,41.0,22.83,18.3,22.95,27.01,47490.0
2446,2022,31020,"Longview, WA",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",545.0,31.35,27.53,29.42,36.23,65210.0
2447,2022,31020,"Longview, WA",51-9198,Helpers--Production Workers,111.0,18.1,14.39,17.58,22.03,37640.0
2448,2022,31020,"Longview, WA",53-1047,Transportation/Material Moving Supervisors/No Cargo Handlers,269.0,31.16,23.73,27.43,37.31,64800.0
2449,2022,31020,"Longview, WA",53-3031,Driver/Sales Workers,143.0,15.52,13.94,14.12,17.23,32290.0
2450,2022,31020,"Longview, WA",53-3032,Heavy and Tractor-Trailer Truck Drivers,736.0,26.23,23.05,23.72,29.37,54550.0
